1300,0,11.0.0.1,11.0.0.4
1300,1,11.0.0.1,11.0.0.4
1300,2,11.0.0.1,11.0.0.4
1300,2,11.0.0.1,11.0.0.4
1300,2,11.0.0.1,11.0.0.4
1300,3,11.0.0.1,11.0.0.4
1300,3,11.0.0.1,11.0.0.4
1300,4,11.0.0.1,11.0.0.4
1300,5,11.0.0.1,11.0.0.4
1300,5,11.0.0.1,11.0.0.4
1300,6,11.0.0.1,11.0.0.4
1300,6,11.0.0.1,11.0.0.4
1300,7,11.0.0.1,11.0.0.4
1300,7,11.0.0.1,11.0.0.4
1300,9,11.0.0.1,11.0.0.4
1300,9,11.0.0.1,11.0.0.4
1300,11,11.0.0.1,11.0.0.4
1300,11,11.0.0.1,11.0.0.4
1300,13,11.0.0.1,11.0.0.4
1300,13,11.0.0.1,11.0.0.4
1300,14,11.0.0.1,11.0.0.4
1300,14,11.0.0.1,11.0.0.4
1300,15,11.0.0.1,11.0.0.4
1300,15,11.0.0.1,11.0.0.4
1300,20,11.0.0.1,11.0.0.4
1300,20,11.0.0.1,11.0.0.4
1300,21,11.0.0.1,11.0.0.4
1300,21,11.0.0.1,11.0.0.4
1300,21,11.0.0.1,11.0.0.4
1300,22,11.0.0.1,11.0.0.4
1300,22,11.0.0.1,11.0.0.4
1300,22,11.0.0.1,11.0.0.4
1300,25,11.0.0.1,11.0.0.4
1300,25,11.0.0.1,11.0.0.4
1300,26,11.0.0.1,11.0.0.4
1300,26,11.0.0.1,11.0.0.4
1300,35,11.0.0.1,11.0.0.4
1300,35,11.0.0.1,11.0.0.4
1300,36,11.0.0.1,11.0.0.4
1300,37,11.0.0.1,11.0.0.4
1300,38,11.0.0.1,11.0.0.4
1300,38,11.0.0.1,11.0.0.4
1300,39,11.0.0.1,11.0.0.4
1300,43,11.0.0.1,11.0.0.4
1300,43,11.0.0.1,11.0.0.4
1300,44,11.0.0.1,11.0.0.4
1300,44,11.0.0.1,11.0.0.4
1300,50,11.0.0.1,11.0.0.4
1300,50,11.0.0.1,11.0.0.4
1300,51,11.0.0.1,11.0.0.4
1300,51,11.0.0.1,11.0.0.4
1300,52,11.0.0.1,11.0.0.4
1300,52,11.0.0.1,11.0.0.4
1300,53,11.0.0.1,11.0.0.4
1300,53,11.0.0.1,11.0.0.4
1300,53,11.0.0.1,11.0.0.4
1300,55,11.0.0.1,11.0.0.4
1300,55,11.0.0.1,11.0.0.4
1300,55,11.0.0.1,11.0.0.4
1300,56,11.0.0.1,11.0.0.4
1300,56,11.0.0.1,11.0.0.4
1300,58,11.0.0.1,11.0.0.4
1300,58,11.0.0.1,11.0.0.4
1300,61,11.0.0.1,11.0.0.4
1300,61,11.0.0.1,11.0.0.4
1300,61,11.0.0.1,11.0.0.4
1300,62,11.0.0.1,11.0.0.4
