1300,2,11.0.0.3,11.0.0.4
1300,2,11.0.0.3,11.0.0.4
1300,2,11.0.0.3,11.0.0.4
1300,4,11.0.0.3,11.0.0.4
1300,6,11.0.0.3,11.0.0.4
1300,6,11.0.0.3,11.0.0.4
1300,7,11.0.0.3,11.0.0.4
1300,7,11.0.0.3,11.0.0.4
1300,8,11.0.0.3,11.0.0.4
1300,9,11.0.0.3,11.0.0.4
1300,11,11.0.0.3,11.0.0.4
1300,11,11.0.0.3,11.0.0.4
1300,11,11.0.0.3,11.0.0.4
1300,13,11.0.0.3,11.0.0.4
1300,13,11.0.0.3,11.0.0.4
1300,13,11.0.0.3,11.0.0.4
1300,14,11.0.0.3,11.0.0.4
1300,14,11.0.0.3,11.0.0.4
1300,17,11.0.0.3,11.0.0.4
1300,17,11.0.0.3,11.0.0.4
1300,19,11.0.0.3,11.0.0.4
1300,19,11.0.0.3,11.0.0.4
1300,25,11.0.0.3,11.0.0.4
1300,26,11.0.0.3,11.0.0.4
1300,26,11.0.0.3,11.0.0.4
1300,26,11.0.0.3,11.0.0.4
1300,27,11.0.0.3,11.0.0.4
1300,27,11.0.0.3,11.0.0.4
1300,27,11.0.0.3,11.0.0.4
1300,34,11.0.0.3,11.0.0.4
1300,34,11.0.0.3,11.0.0.4
1300,34,11.0.0.3,11.0.0.4
1300,36,11.0.0.3,11.0.0.4
1300,38,11.0.0.3,11.0.0.4
1300,38,11.0.0.3,11.0.0.4
1300,39,11.0.0.3,11.0.0.4
1300,39,11.0.0.3,11.0.0.4
1300,39,11.0.0.3,11.0.0.4
1300,43,11.0.0.3,11.0.0.4
1300,43,11.0.0.3,11.0.0.4
1300,44,11.0.0.3,11.0.0.4
1300,44,11.0.0.3,11.0.0.4
1300,44,11.0.0.3,11.0.0.4
1300,45,11.0.0.3,11.0.0.4
1300,47,11.0.0.3,11.0.0.4
1300,49,11.0.0.3,11.0.0.4
1300,52,11.0.0.3,11.0.0.4
1300,54,11.0.0.3,11.0.0.4
1300,54,11.0.0.3,11.0.0.4
1300,54,11.0.0.3,11.0.0.4
1300,56,11.0.0.3,11.0.0.4
1300,56,11.0.0.3,11.0.0.4
1300,58,11.0.0.3,11.0.0.4
1300,58,11.0.0.3,11.0.0.4
1300,60,11.0.0.3,11.0.0.4
1300,60,11.0.0.3,11.0.0.4
1300,60,11.0.0.3,11.0.0.4
1300,63,11.0.0.3,11.0.0.4
1300,63,11.0.0.3,11.0.0.4
1300,63,11.0.0.3,11.0.0.4
1300,66,11.0.0.3,11.0.0.4
1300,66,11.0.0.3,11.0.0.4
1300,68,11.0.0.3,11.0.0.4
1300,68,11.0.0.3,11.0.0.4
1300,69,11.0.0.3,11.0.0.4
1300,69,11.0.0.3,11.0.0.4
1300,69,11.0.0.3,11.0.0.4
1300,74,11.0.0.3,11.0.0.4
1300,74,11.0.0.3,11.0.0.4
1300,74,11.0.0.3,11.0.0.4
1300,75,11.0.0.3,11.0.0.4
1300,75,11.0.0.3,11.0.0.4
1300,77,11.0.0.3,11.0.0.4
1300,78,11.0.0.3,11.0.0.4
1300,78,11.0.0.3,11.0.0.4
1300,79,11.0.0.3,11.0.0.4
1300,79,11.0.0.3,11.0.0.4
1300,81,11.0.0.3,11.0.0.4
1300,81,11.0.0.3,11.0.0.4
1300,81,11.0.0.3,11.0.0.4
1300,83,11.0.0.3,11.0.0.4
1300,83,11.0.0.3,11.0.0.4
1300,83,11.0.0.3,11.0.0.4
1300,87,11.0.0.3,11.0.0.4
1300,87,11.0.0.3,11.0.0.4
1300,88,11.0.0.3,11.0.0.4
1300,88,11.0.0.3,11.0.0.4
1300,90,11.0.0.3,11.0.0.4
1300,90,11.0.0.3,11.0.0.4
1300,90,11.0.0.3,11.0.0.4
1300,94,11.0.0.3,11.0.0.4
1300,94,11.0.0.3,11.0.0.4
1300,96,11.0.0.3,11.0.0.4
1300,96,11.0.0.3,11.0.0.4
1300,98,11.0.0.3,11.0.0.4
1300,98,11.0.0.3,11.0.0.4
1300,100,11.0.0.3,11.0.0.4
1300,100,11.0.0.3,11.0.0.4
1300,100,11.0.0.3,11.0.0.4
1300,102,11.0.0.3,11.0.0.4
1300,102,11.0.0.3,11.0.0.4
1300,104,11.0.0.3,11.0.0.4
1300,104,11.0.0.3,11.0.0.4
1300,104,11.0.0.3,11.0.0.4
1300,105,11.0.0.3,11.0.0.4
1300,105,11.0.0.3,11.0.0.4
1300,107,11.0.0.3,11.0.0.4
1300,107,11.0.0.3,11.0.0.4
1300,107,11.0.0.3,11.0.0.4
1300,109,11.0.0.3,11.0.0.4
1300,109,11.0.0.3,11.0.0.4
1300,111,11.0.0.3,11.0.0.4
1300,111,11.0.0.3,11.0.0.4
1300,112,11.0.0.3,11.0.0.4
1300,112,11.0.0.3,11.0.0.4
1300,113,11.0.0.3,11.0.0.4
1300,113,11.0.0.3,11.0.0.4
1300,114,11.0.0.3,11.0.0.4
1300,114,11.0.0.3,11.0.0.4
1300,116,11.0.0.3,11.0.0.4
1300,116,11.0.0.3,11.0.0.4
1300,118,11.0.0.3,11.0.0.4
1300,118,11.0.0.3,11.0.0.4
1300,118,11.0.0.3,11.0.0.4
1300,119,11.0.0.3,11.0.0.4
1300,119,11.0.0.3,11.0.0.4
1300,119,11.0.0.3,11.0.0.4
1300,121,11.0.0.3,11.0.0.4
1300,122,11.0.0.3,11.0.0.4
1300,123,11.0.0.3,11.0.0.4
1300,123,11.0.0.3,11.0.0.4
1300,125,11.0.0.3,11.0.0.4
1300,125,11.0.0.3,11.0.0.4
1300,125,11.0.0.3,11.0.0.4
1300,126,11.0.0.3,11.0.0.4
1300,126,11.0.0.3,11.0.0.4
1300,126,11.0.0.3,11.0.0.4
1300,133,11.0.0.3,11.0.0.4
1300,133,11.0.0.3,11.0.0.4
1300,133,11.0.0.3,11.0.0.4
1300,135,11.0.0.3,11.0.0.4
1300,135,11.0.0.3,11.0.0.4
1300,138,11.0.0.3,11.0.0.4
1300,138,11.0.0.3,11.0.0.4
1300,138,11.0.0.3,11.0.0.4
1300,142,11.0.0.3,11.0.0.4
1300,142,11.0.0.3,11.0.0.4
1300,142,11.0.0.3,11.0.0.4
1300,143,11.0.0.3,11.0.0.4
1300,143,11.0.0.3,11.0.0.4
1300,144,11.0.0.3,11.0.0.4
1300,145,11.0.0.3,11.0.0.4
1300,145,11.0.0.3,11.0.0.4
1300,147,11.0.0.3,11.0.0.4
1300,147,11.0.0.3,11.0.0.4
1300,147,11.0.0.3,11.0.0.4
1300,148,11.0.0.3,11.0.0.4
1300,148,11.0.0.3,11.0.0.4
1300,149,11.0.0.3,11.0.0.4
1300,149,11.0.0.3,11.0.0.4
1300,149,11.0.0.3,11.0.0.4
1300,150,11.0.0.3,11.0.0.4
1300,150,11.0.0.3,11.0.0.4
